3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1529.4074707	1578.07421875	1652.24243164	1709.10791016	1746.36376953	1771.61572266	1795.62597656	1819.63647461	1843.89526367	1868.29174805	1892.93286133	1917.57519531	1942.18896484	1966.52172852	1990.85180664	2015.17993164	2039.49633789	2063.55883789	2087.25024414	2110.66113281	2162.34326172	2286.40722656	3235.40917969	4332.64453125	4487.20703125	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4552.15625	4575.1875	4617.890625	4677.9453125	4683.66796875	4688.015625	4692.91796875	4698.09375	4703.84375	4710.9453125	4718.4921875	4726.41015625	4735.37890625	4744.35546875	4753.40234375	4764.2421875	4775.234375	4786.40625	5189.57421875	5815	6787.3046875	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1529.046875	1577.09570313	1650.30859375	1706.52001953	1743.46240234	1768.96679688	1793.28808594	1817.60961914	1842.17895508	1866.88793945	1891.84863281	1916.60180664	1941.24560547	1965.88476563	1990.52612305	2015.16870117	2039.5	2063.69189453	2087.69433594	2111.15722656	2172.93579102	2332.88598633	3377.05078125	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4557.85546875	4641.68359375	4795.87890625	5012.1640625	5055.03125	5092.3046875	5129.58203125	5166.85546875	5204.12890625	5241.40234375	5278.67578125	5315.94921875	5353.22265625	5390.5	5427.7734375	5465.046875	5502.3203125	5539.59375	5704.97265625	6081.31640625	6835.10546875	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1528.6784668	1576.09545898	1648.33349609	1703.87475586	1740.49365234	1766.25512695	1790.89501953	1815.53833008	1840.17919922	1864.8894043	1889.85083008	1915.02026367	1940.26953125	1965.23510742	1990.02758789	2014.66699219	2039.30981445	2063.69262695	2087.69604492	2111.42724609	2197.04882813	2440.96337891	3448.16455078	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4557.69921875	4639.859375	4793.96875	5011.5546875	5054.46484375	5091.73828125	5129.01171875	5166.2890625	5203.5625	5240.8359375	5278.109375	5315.3828125	5352.65625	5389.9296875	5427.203125	5464.48046875	5501.75390625	5539.02734375	5654.87109375	6014.2578125	6823.0703125	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1528.30957031	1575.09448242	1646.35742188	1701.37744141	1737.98901367	1763.75488281	1788.3972168	1813.03637695	1838.17504883	1863.45458984	1888.73828125	1914.01928711	1939.29882813	1964.58251953	1989.69482422	2014.65625	2039.30908203	2063.82128906	2088.1418457	2112.19433594	2222.69702148	2554.25415039	3522.65258789	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4556.0703125	4620.8515625	4774.140625	5005.53125	5048.87109375	5086.14453125	5123.41796875	5160.69140625	5197.96875	5235.2421875	5272.515625	5309.7890625	5347.0625	5384.3359375	5421.609375	5458.88671875	5496.16015625	5533.43359375	5592.0703125	5932.9609375	6808.48046875	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1527.75732422	1573.60986328	1643.88378906	1698.37817383	1734.98901367	1761.04199219	1786.00317383	1810.96459961	1836.17431641	1861.52392578	1887.12548828	1912.72705078	1938.32861328	1963.92944336	1989.36132813	2014.64453125	2039.30786133	2063.82080078	2088.14306641	2112.46386719	2248.67651367	2670.83666992	3599.3671875	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4554.69921875	4604.8515625	4757.59375	5000.86328125	5044.57421875	5081.84765625	5119.12109375	5156.39453125	5193.66796875	5230.9453125	5268.21875	5305.4921875	5342.765625	5380.0390625	5417.3125	5454.5859375	5491.86328125	5529.13671875	5524.52734375	5844.55078125	6792.609375	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1527.38793945	1572.60766602	1641.90673828	1695.73168945	1732.01879883	1758.04248047	1783.11328125	1808.39257813	1833.92358398	1859.59448242	1885.51318359	1911.43481445	1937.32763672	1962.9296875	1988.36279297	2013.64648438	2038.61767578	2063.57836914	2088.53881836	2112.96337891	2274.58154297	2787.06005859	3675.84521484	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4553.00390625	4585.05859375	4737.26171875	4995.4765625	5039.65234375	5076.9296875	5114.203125	5151.4765625	5188.75	5226.0234375	5263.296875	5300.5703125	5337.84375	5375.12109375	5412.39453125	5449.66796875	5486.94140625	5524.21484375	5452.9140625	5751.0234375	6775.82421875	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1526.8347168	1571.12060547	1639.43164063	1692.73168945	1729.01879883	1755.32958984	1780.71923828	1806.32080078	1832.1706543	1858.09082031	1884.01489258	1909.93603516	1935.88574219	1962.12646484	1988.02978516	2013.63549805	2038.61791992	2063.5793457	2088.53979492	2113.23144531	2299.09936523	2896.99023438	3748.17919922	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4551.53515625	4567.91796875	4719.609375	4990.6953125	5035.5	5072.9140625	5110.1875	5147.4609375	5184.734375	5222.0078125	5259.28515625	5296.55859375	5333.83203125	5371.10546875	5408.37890625	5445.65234375	5482.92578125	5520.203125	5380.32421875	5655.671875	6758.70703125	6999.99609375	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1526.28100586	1569.63330078	1636.95605469	1689.73095703	1726.01782227	1752.32958984	1777.82910156	1803.74829102	1829.91943359	1856.16113281	1882.40283203	1908.64453125	1934.88623047	1961.12768555	1987.2	2013.12280273	2038.73364258	2064.07641602	2089.04223633	2113.46435547	2320.32324219	2993.66650391	3811.84399414	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550.00390625	4630.57421875	4782.234375	4951.73046875	5067.8515625	5105.125	5142.40234375	5179.67578125	5216.94921875	5254.22265625	5291.49609375	5328.76953125	5366.04296875	5403.3203125	5440.59375	5477.8671875	5515.140625	5552.3046875	5889.359375	6798.95703125	6998.96484375	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1525.91113281	1568.61962891	1634.65429688	1686.58959961	1722.5456543	1749.40527344	1775.43505859	1801.67675781	1828.16650391	1854.7265625	1881.29052734	1907.8515625	1934.41162109	1960.97485352	1987.19824219	2013.12207031	2038.73339844	2064.20532227	2089.48803711	2114.23120117	2338.89746094	3074.7331543	3865.11108398	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4626.77734375	4771.3046875	4944.27734375	5062.66796875	5099.94140625	5137.21484375	5174.48828125	5211.76171875	5249.03515625	5286.30859375	5323.5859375	5360.859375	5398.1328125	5435.40625	5472.6796875	5509.953125	5547.05859375	5859.3828125	6697.17578125	6940.21875	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
3.4028235e38	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1501	1525.35693359	1567.12988281	1632.17797852	1683.58911133	1719.5456543	1746.40576172	1772.54492188	1799.10424805	1825.91552734	1852.79711914	1879.67895508	1906.56054688	1933.41235352	1959.9765625	1986.36889648	2012.60986328	2038.54296875	2064.20654297	2089.49023438	2114.53515625	2354.95288086	3145.88037109	3911.89746094	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4550	4622.89453125	4760.1171875	4936.85546875	5057.6953125	5094.96875	5132.2421875	5169.515625	5206.7890625	5244.0625	5281.3359375	5318.61328125	5355.88671875	5393.16015625	5430.43359375	5467.70703125	5504.98046875	5542.25390625	5830.3984375	6597.48046875	6882.63671875	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000	7000
